0.428000 0.909798 0.908408 0.909806 0.909798 
0.432000 0.908130 0.906688 0.908139 0.908130 
0.436000 0.906448 0.904952 0.906458 0.906448 
0.440000 0.904752 0.903200 0.904762 0.904752 
0.444000 0.903041 0.901432 0.903051 0.903041 
0.448000 0.901315 0.899648 0.901326 0.901315 
0.452000 0.899575 0.897848 0.899587 0.899575 
0.456000 0.897821 0.896032 0.897834 0.897821 
0.460000 0.896052 0.894200 0.896066 0.896052 
0.464000 0.894270 0.892352 0.894283 0.894269 
0.468000 0.892472 0.890488 0.892487 0.892472 
0.472000 0.890661 0.888608 0.890676 0.890661 
0.476000 0.888835 0.886712 0.888851 0.888835 
0.480000 0.886995 0.884800 0.887012 0.886995 
0.484000 0.885141 0.882872 0.885158 0.885141 
0.488000 0.883272 0.880928 0.883291 0.883272 
0.492000 0.881390 0.878968 0.881409 0.881390 
0.496000 0.879493 0.876992 0.879514 0.879493 
0.500000 0.877583 0.875000 0.877604 0.877582 
0.504000 0.875658 0.872992 0.875681 0.875658 
0.508000 0.873719 0.870968 0.873743 0.873719 
0.512000 0.871766 0.868928 0.871791 0.871766 
0.516000 0.869800 0.866872 0.869826 0.869800 
0.520000 0.867819 0.864800 0.867847 0.867819 
0.524000 0.865825 0.862712 0.865853 0.865825 
0.528000 0.863816 0.860608 0.863846 0.863816 
0.532000 0.861794 0.858488 0.861826 0.861794 
0.536000 0.859758 0.856352 0.859791 0.859758 
0.540000 0.857709 0.854200 0.857743 0.857709 
0.544000 0.855645 0.852032 0.855681 0.855645 
0.548000 0.853568 0.849848 0.853606 0.853568 
0.552000 0.851477 0.847648 0.851517 0.851477 
0.556000 0.849373 0.845432 0.849414 0.849373 
0.560000 0.847255 0.843200 0.847298 0.847255 
0.564000 0.845124 0.840952 0.845168 0.845123 
0.568000 0.842979 0.838688 0.843025 0.842978 
0.572000 0.840820 0.836408 0.840868 0.840820 
0.576000 0.838648 0.834112 0.838698 0.838648 
0.580000 0.836463 0.831800 0.836515 0.836462 
0.584000 0.834264 0.829472 0.834319 0.834264 
0.588000 0.832052 0.827128 0.832109 0.832051 
0.592000 0.829826 0.824768 0.829886 0.829826 
0.596000 0.827588 0.822392 0.827649 0.827587 
0.600000 0.825336 0.820000 0.825400 0.825335 
0.604000 0.823070 0.817592 0.823137 0.823070 
0.608000 0.820792 0.815168 0.820862 0.820792 
0.612000 0.818501 0.812728 0.818573 0.818500 
0.616000 0.816196 0.810272 0.816271 0.816196 
0.620000 0.813878 0.807800 0.813957 0.813878 
0.624000 0.811548 0.805312 0.811629 0.811547 
0.628000 0.809204 0.802808 0.809289 0.809204 
0.632000 0.806848 0.800288 0.806935 0.806847 
0.636000 0.804478 0.797752 0.804569 0.804477 
0.640000 0.802096 0.795200 0.802191 0.802095 
0.644000 0.799701 0.792632 0.799799 0.799700 
0.648000 0.797293 0.790048 0.797395 0.797292 
0.652000 0.794872 0.787448 0.794978 0.794871 
0.656000 0.792438 0.784832 0.792548 0.792438 
0.660000 0.789992 0.782200 0.790106 0.789991 
0.664000 0.787533 0.779552 0.787652 0.787533 
0.668000 0.785062 0.776888 0.785184 0.785061 
